mouse_id,session_id,cluster_id,best_channel,n_spikes,si,ssi,p_value
7010,m11,50,24,12219,0.0280537455286603,18.687028462872146,0.0
7010,m11,55,29,35710,0.0044281594146918,6.140667712722927,0.0
7010,m11,56,31,40782,0.0077776243522641,11.980496488564407,0.0
7010,m11,57,29,29232,0.0051759925942631,4.816472238007864,0.0
7010,m11,58,31,49479,0.0059477380154066,9.743514915083926,0.0
7010,m12,1,0,22779,0.0075824318686815,4.20949639734128,0.0
7010,m12,2,1,82578,0.0031912025550989,-0.999914108635688,0.859
7010,m12,3,0,138310,0.0033931390535179,6.551127032326455,0.0
7010,m12,5,3,18539,0.0069089972479061,2.040575144786493,0.029
7010,m12,6,2,260360,0.006306731437892,0.2478342079959921,0.302
7010,m12,7,1,19634,0.0082999596516134,6.955200859473417,0.0
7010,m12,8,5,55167,0.0088231030316863,11.1257672555431,0.0
7010,m12,10,6,6573,0.0227056564424364,2.957362818222546,0.006
7010,m12,11,6,35176,0.0094138600231557,5.73185854049223,0.0
7010,m12,13,7,86288,0.009544404837084,11.10094251462438,0.0
7010,m12,15,10,81660,0.0050154199771561,7.733443149488237,0.0
7010,m12,16,11,91295,0.0066169097087956,3.646184691205862,0.0
7010,m12,17,10,54606,0.0072806122343322,6.663243481507337,0.001
7010,m12,18,8,121331,0.1016033930328275,57.48979711581299,0.0
7010,m12,19,11,35904,0.0494473339943593,27.14312858465507,0.0
7010,m12,20,9,10305,0.5514576761407267,77.97949891537122,0.0
7010,m12,21,11,15746,0.1190271715430704,3.4055021947554827,0.0
7010,m12,22,9,108094,0.0063796935596117,12.32808203508513,0.0
7010,m12,23,13,45126,0.0442975755225049,36.9129784103976,0.0
7010,m12,26,16,112708,0.0013232741692702,3.320733761774349,0.006
7010,m12,27,16,46851,0.0029982809423687,5.042677939188357,0.0
7010,m12,28,19,71626,0.0025056984358324,2.075398881326635,0.044
7010,m12,29,17,78782,0.002385287913251,2.1711828603212497,0.023
7010,m12,30,17,41468,0.0044044038041098,4.976738307676827,0.0
7010,m12,31,18,81159,0.0019587882767166,2.4568424402934634,0.021
7010,m12,32,22,80175,0.0307826996115743,21.07659672665089,0.0
7010,m12,34,22,60608,0.0232100406905654,16.385105686515786,0.001
7010,m12,35,23,14921,0.0227832784071247,11.599306572045684,0.001
7010,m12,38,26,8740,0.013269580376188,4.329147450786213,0.0
7010,m12,41,29,46342,0.00235172343105,2.0937771236120835,0.025
7010,m12,42,29,89937,0.0022131340481594,4.358212345535056,0.0
7010,m13,1,1,24329,0.0075007422748744,3.3890203738598643,0.001
7010,m13,3,0,12255,0.0084620036218609,4.784959176853758,0.0
7010,m13,4,3,95162,0.0038761867499652,10.112025870300656,0.0
7010,m13,5,0,120794,0.003337856788316,12.445913655698874,0.001
7010,m13,6,1,5140,0.0132395780418738,0.1468436500690878,0.407
7010,m13,7,2,202425,0.0058858672220585,16.252402958506124,0.001
7010,m13,11,4,24816,0.0369925552357977,10.438177011939676,0.002
7010,m13,13,5,25051,0.0050895145891744,2.345216781678745,0.02
7010,m13,14,6,3619,0.0156958188773053,1.4868752078844256,0.078
7010,m13,17,7,78806,0.00345426124434,2.2620423213104943,0.023
7010,m13,18,8,7410,0.0717969023658468,21.885984926770234,0.0
7010,m13,19,8,29078,0.0073905124649927,6.974375285519587,0.0
7010,m13,20,10,49483,0.0087716825769929,10.00975827973415,0.0
7010,m13,21,9,26808,0.006915465870216,5.202181059894731,0.0
7010,m13,22,9,8573,0.769455900980375,39.09751364836538,0.0
7010,m13,23,8,13643,0.0099608725858491,5.602290046428806,0.0
7010,m13,24,11,8059,0.0208328615937913,8.449941063878054,0.0
7010,m13,25,11,45137,0.010167738245354,15.253922822922314,0.0
7010,m13,26,8,99631,0.0031726066769295,7.913527576967431,0.0
7010,m13,27,10,69908,0.0042674587076437,10.749476289559524,0.0
7010,m13,30,12,119245,0.0256156117008662,43.23321999344697,0.0
7010,m13,31,19,45969,0.0030267030249691,0.8202461621004651,0.194
7010,m13,32,16,41913,0.0026520728116569,2.08934887152823,0.032
7010,m13,33,17,42488,0.0026723458981355,2.15691329618185,0.024
7010,m13,34,16,140581,0.0012903691331223,2.210076986794942,0.026
7010,m13,35,19,94875,0.0020458893296624,5.297144976615252,0.0
7010,m13,36,22,39631,0.0146025042785703,16.372077857750718,0.001
7010,m13,39,24,13718,0.0046815336798655,1.233259271760258,0.111
7010,m13,44,30,34446,0.0037507235992213,3.4840977330927894,0.002
7010,m13,46,29,23651,0.0032429088124251,2.045027884368021,0.029
7010,m13,47,29,28063,0.0036427207093627,2.519359587064513,0.013
7010,m14,0,1,15980,0.210777640749669,52.5944085263054,0.0
7010,m14,1,3,32957,0.2097173280128109,59.35903386881254,0.0
7010,m14,2,3,29890,0.1458577825281909,31.057579815869527,0.0
7010,m14,4,5,14845,0.0153947019938275,1.8563512618801616,0.043
7010,m14,5,6,14112,0.0258864823138304,5.850086120428661,0.0
7010,m14,6,6,19591,0.0539178202356797,18.687536779991817,0.0
7010,m14,7,4,13119,0.0506024127392972,12.6928225663274,0.0
7010,m14,8,7,14386,0.0211051755662583,3.278669097756948,0.008
7010,m14,9,4,14063,0.0252668710270396,4.520028553510057,0.0
7010,m14,11,10,16404,0.009393798585529,9.722347721659151,0.0
7010,m14,12,8,115651,0.0021071666273779,2.59122857789167,0.017
7010,m14,13,8,4073,0.0160477974311625,2.018443968738669,0.032
7010,m14,15,10,19202,0.0204281636417199,16.305855323904296,0.0
7010,m14,20,13,179304,0.0038671956842614,8.096686999524092,0.0
7010,m14,21,15,172834,0.0028573333708765,6.781581081883093,0.001
7010,m14,22,14,204824,0.0027109239361573,3.4228590113144284,0.01
7010,m14,23,12,168125,0.0018108649135216,2.476393432752406,0.019
7010,m14,40,16,21884,0.1413560848396343,21.18845321958613,0.0
7010,m14,41,16,30293,0.1647318976197652,18.69407692588677,0.0
7010,m14,44,22,22830,0.1692715675598928,25.98194298756816,0.0
7010,m14,45,23,7920,0.0399285261228906,8.937568459716516,0.0
7010,m14,51,31,32511,0.0744884024385748,19.919503543401785,0.0
7010,m14,52,28,30106,0.0816629729846884,21.701105249435816,0.0
7010,m14,53,28,32310,0.0797611731793898,17.828145674390054,0.0
7010,m14,54,31,34068,0.0850926353786274,17.2099787379533,0.0
7010,m15,0,1,160351,0.0039024548817844,2.7632468522440545,0.016
7010,m15,1,2,143451,0.00330144675614,10.846936088036514,0.0
7010,m15,2,3,11300,0.1856230409486818,-0.4845943410745078,0.675
7010,m15,3,3,88970,0.0158131480104046,0.6929495733655562,0.188
7010,m15,4,0,93306,0.0023891273064088,0.2094721525106338,0.349
7010,m15,5,1,3188,0.0170056817340412,1.0138074871626004,0.157
7010,m15,6,3,13762,0.0128732447541319,2.172215865086557,0.027
7010,m15,7,0,19523,0.0079654593985631,1.149767027063143,0.119
7010,m15,8,1,94659,0.0056615825839965,4.6836594564433165,0.0
